"gene" "SRR5311879" "SRR5311880" "SRR5311881" "SRR5311882" "SRR5311883" "SRR5311884"
"2093" "FBgn0025620" 64.4489125895142 57.6371987054352 60.2695782695686 97.5180648905703 104.810520776886 85.3533351743146
"2094" "FBgn0025621" 10.6987596743795 10.9911067965914 9.4656612673014 10.0799522775536 9.4683112269634 7.89861729121516
"2095" "FBgn0025624" 18.8939729281536 17.9499476990243 21.972422192038 18.0243934781613 17.6863129999299 18.3110076129587
"2096" "FBgn0025625" 3.79763286572614 3.78121260023399 4.07399125733691 3.50966462650374 3.15800201512937 2.90951018465834
"2097" "FBgn0025626" 19.4126418592398 22.3337023519776 19.202107391287 19.2663570603604 20.2204875668294 18.3538342677334
"2098" "FBgn0025627" 2.35682813198134 2.25806020095933 1.88866007341482 2.16965358440021 2.286166783224 1.84399261174835
"2099" "FBgn0025628" 43.8900077936253 46.5364830338398 55.8195922187083 45.7957016929591 48.3408953242382 46.741964196913
"2100" "FBgn0025629" 20.1715359010542 20.0879666796587 22.6389000791404 17.2468796101608 19.1448764031681 19.7516515446807
"2101" "FBgn0025630" 7.60449816336512 8.95651775070964 6.67263795772008 7.42431059991577 7.5737881829677 7.21595356270482
"2102" "FBgn0025631" 14.524164040688 13.3200973328267 16.4135806259057 15.4074468772485 14.5862433825236 15.9016565460336
"2103" "FBgn0025632" 2.7522396460824 3.120374267328 4.17889404033179 3.26208812401681 3.37020390426594 3.49713665167709
"2104" "FBgn0025633" 29.8974684590959 33.5274863670333 29.4317840124325 29.5882543694117 29.6508339425956 32.6376976492553
"2105" "FBgn0025634" 16.11335064699 19.5657778637463 16.6174810138233 16.9566250359838 14.9570432238859 15.2272162692265
"2106" "FBgn0025635" 11.8706925225813 13.2756494875758 11.4895622833538 11.2865742288554 13.5944561666908 13.9427182866897
"2107" "FBgn0025637" 233.122222871452 254.997390266739 244.33389215344 236.010227077731 231.003426610608 243.979946263947
"2108" "FBgn0025638" 157.475895300019 167.494065993064 160.174714760049 141.97764249605 153.100768173585 161.351781280276
"2109" "FBgn0025639" 23.6004745831973 25.4051192103405 23.2815653378362 24.6445507722842 25.6010211273254 24.3829081767045
"2110" "FBgn0025640" 30.5449376621009 37.0555620411429 32.8744183627899 38.3771956909856 34.4662994247127 31.3391650867213
"2111" "FBgn0025641" 14.4333916282887 14.5023581993144 15.0861990978869 13.6376528454574 14.1017206473834 12.5956753132052
"2112" "FBgn0025642" 5.54543965526352 4.5624078914732 5.50039791278368 5.85696747372202 6.08009610040043 5.67151768897369
"2113" "FBgn0025643" 4.0595179200846 4.35167320052474 5.61082035769301 6.03702908938943 5.63756710313291 5.42184350886725
"2114" "FBgn0025644" 0 0 0 0 0 0
"2115" "FBgn0025645" 0.681931590555919 0.598772306204227 0.400658480833881 0.230130037301623 0.234644346432192 0.340286318912303
"2116" "FBgn0025674" 45.1505898163558 47.3688405035032 38.5879539311725 40.007616083067 39.3558528302323 38.3354694752969
"2117" "FBgn0025676" 11.3069390338632 12.1616245584686 8.89138016975195 12.864213450594 13.3708627721231 14.3361878097295
"2118" "FBgn0025678" 61.6151386502489 65.0427226740487 73.8554296168856 62.2834655797774 64.9276282480531 0
"2119" "FBgn0025679" 0.0771808291552953 0.533640870413414 0.326471343708837 0 0.318650086221182 0.953258397083293
"2120" "FBgn0025680" 22.7925963515807 25.7300735782715 18.705006063705 56.4098264280005 54.5949532391737 44.4284458829841
"2121" "FBgn0025681" 0 0.0156641342027407 0 0 0 0.0177099388788199
"2122" "FBgn0025682" 49.341894659527 46.1753183414933 62.3778657538501 47.0979376468361 46.6480555560278 51.4791292489792
"2123" "FBgn0025683" 0.0245524900007203 0.0243179022125921 0 0 0.0254423628226824 0.0275151715257482
"2124" "FBgn0025684" 0 0 0 0 0 0
"2125" "FBgn0025686" 0 0 0 0 0 0
"2126" "FBgn0025692" 25.0696876558822 21.5542058769563 53.6292655968875 25.986744139793 23.337813029534 35.4024845250653
"2127" "FBgn0025693" 28.1031227172708 24.9829245625954 27.938963216247 9.3989311961317 9.00049447105802 9.13117046672646
"2128" "FBgn0025697" 0 0 0 0 0 0
"2129" "FBgn0025700" 0.0936924056396634 0 0.0989970559877162 0.0947650150258793 0 0.105262454545491
"2130" "FBgn0025702" 39.2474921677311 37.2024883019852 44.4466393288195 36.5735763403667 36.3921218195976 34.7715276726844
"2131" "FBgn0025709" 19.8438532025052 22.7166840898204 31.7789964282645 10.2206135368471 13.6421991812127 7.00951748342664
"2132" "FBgn0025712" 39.8644450041347 36.0254808904489 38.7808699918797 34.0775437422126 33.5780622217818 32.0562723332021
"2133" "FBgn0025716" 21.6475733881784 29.3064819806051 21.708293474412 22.0477132853566 22.4926378533713 22.7155008240174
"2134" "FBgn0025720" 37.4302168488621 40.9622897726832 37.5697834811959 33.6061494643007 33.7010466706156 32.6256779725073
"2135" "FBgn0025724" 0 0 0 0 0 0
"2136" "FBgn0025725" 32.6143574000638 33.8051795716759 35.3883854647846 29.4236459537047 29.8031701294555 28.2978869435462
"2137" "FBgn0025726" 25.4181126220497 24.7984042286256 21.3174484265856 34.2196803076676 36.8395883514754 29.9126891665734
"2138" "FBgn0025739" 2.27819438353757 2.61930497676215 1.22151875538309 2.28602431067036 1.95349410100564 1.29129859879235
"2139" "FBgn0025740" 24.5046295721826 23.9038670041079 20.6027023346962 23.8022258331348 23.9698450930592 25.3507690112717
"2140" "FBgn0025741" 49.9459680920706 55.8580437610724 50.4164903948897 49.1183498539251 48.9903129771975 57.883432436362
"2141" "FBgn0025742" 0 0 0 0 0 0
"2142" "FBgn0025743" 17.8416535021114 21.4812439158415 17.9236528999335 17.3489167842621 16.8839942919458 17.4496825899051
"2143" "FBgn0025776" 0.13823393760736 0.136596061898189 0 0.0699992714283468 0.0713825266784526 0
"2144" "FBgn0025777" 0 0 0 0 0 0
"2145" "FBgn0025781" 12.9642680537831 13.8191104994056 10.4601310076765 11.9181722169256 11.4096448490294 12.2245459610861
"2146" "FBgn0025790" 24.5496025026507 25.8091166666324 27.2529028972884 23.3302271427637 23.0938368533037 21.3024351792173
"2147" "FBgn0025800" 32.7955619908373 32.2784548734566 31.5790386075427 30.8410965580479 31.6067610541584 31.6137745190025
"2148" "FBgn0025802" 9.05617133804992 8.68006124468579 8.39012709107248 9.16228181663455 8.96498710052023 8.44928430341105
"2149" "FBgn0025807" 5.85232709345842 6.34760222536264 4.90992771595313 6.19650814566274 5.5105338167452 6.32209588550277
"2150" "FBgn0025808" 6.89335825549337 9.8288456263999 7.46855405505282 8.29640020676654 7.09514897495667 9.56325453952313
"2151" "FBgn0025809" 21.4954877740483 28.3233711502561 21.2563223146518 21.9234702897566 22.185736313737 26.133308964074
"2152" "FBgn0025814" 578.210948718748 574.613999321285 550.404098361426 330.441087405741 315.89260038525 236.649188979673
"2153" "FBgn0025815" 22.8245698105387 28.6849520875208 18.4138095586867 22.6546202707811 20.7868972517776 19.4624717113623
"2154" "FBgn0025820" 16.1654339671032 20.2727166961548 16.6935330665309 13.1849950049637 13.3274356752079 15.4831386118963
"2155" "FBgn0025821" 32.4706500656621 25.8209221052195 21.9772264003098 39.0291882908526 36.7715566489924 41.3451412383869
"2156" "FBgn0025825" 7.72045409895879 8.75503157311522 8.56853275710692 7.54390826744949 7.00154939404049 7.39333539498425
"2157" "FBgn0025827" 51.1391625657368 51.2711831434939 44.9511606896934 47.3628390450499 45.6361550559067 44.6273803088139
"2158" "FBgn0025830" 6.56982347566762 6.91025280998555 6.42959316379741 6.87708077294224 6.53687721269197 6.22541676925134
"2159" "FBgn0025832" 18.5198049202091 21.8922795764677 15.0911317694603 16.9654562332093 15.0174006305793 15.7491623965471
"2160" "FBgn0025833" 3.59451447768194 3.00640911542055 6.36544013102748 3.64415315652441 4.20519697152577 5.8759465880568
"2161" "FBgn0025835" 1.93250530070958 1.56384371378781 4.6435000580036 2.57054338447752 3.37871387227908 6.10475207128112
"2162" "FBgn0025836" 35.0047797974749 35.6737963181649 35.5782753248873 34.3614700924372 34.6021469903373 34.6797815618987
"2163" "FBgn0025837" 2.3863992298981 3.01022286968066 2.48908436785143 3.1154631600391 3.32452633821289 3.20511511961827
"2164" "FBgn0025838" 12.1829053609269 11.6012377442913 11.0505868171105 13.1138141546603 13.1897908896405 11.0634623165703
"2165" "FBgn0025839" 352.626393835603 315.499431040674 412.591272985763 351.510187045365 344.07642120689 291.539873635806
"2166" "FBgn0025864" 20.8146270519516 21.1923579751953 22.0406464079457 21.0306567169331 20.9441751527579 18.8422690830479
"2167" "FBgn0025865" 28.9648931107284 31.4336129384006 35.4722067570744 36.1093280756109 34.8638184891852 37.9637869975896
"2168" "FBgn0025866" 18.9973143503685 20.9615877976723 20.2065370342653 19.5526551448977 19.6002233503621 21.8999992236791
"2169" "FBgn0025874" 9.16215460544387 8.10104137675893 8.63323643191418 8.66777973378234 7.26745858644507 8.31409980019002
"2170" "FBgn0025878" 1.63390513980769 2.46121310188215 1.91961230721931 5.6940190516523 5.25906073630287 3.58394562713765
"2171" "FBgn0025879" 52.297944127663 50.6050813517959 64.4081421063917 49.2764478633402 44.0959156497428 50.6949091005089
"2172" "FBgn0025885" 167.961564107957 172.419821457591 155.069216193007 138.181808064331 142.990019716212 117.189119558756
"2173" "FBgn0025936" 38.9401583021343 41.1566493376667 35.2264652198091 43.8899092337917 43.8555037483928 46.3707302148917
"2174" "FBgn0026015" 16.9281377895827 19.5588893635056 19.0099377149959 14.8097072192751 15.306911650459 11.7382031483711
"2175" "FBgn0026056" 16.6609406317088 16.2584913153268 17.4328814628172 14.4607351540852 14.6193127094929 14.9029999853294
"2176" "FBgn0026058" 0.585155374135566 0.636394817127597 0.619368690701927 0.770851311958831 1.02818878247528 0.590917728660126
"2177" "FBgn0026059" 49.0029500274681 43.2003836127275 58.3115129578664 44.6922183601496 47.3752545346464 47.0155263994902
"2178" "FBgn0026060" 11.2913224928226 12.7662602932691 13.249926880286 11.7237138484391 12.3214671813239 13.1185067973205
"2179" "FBgn0026061" 124.138818114537 113.580450473163 121.552156881023 123.224840597423 131.129979938667 90.6009983071214
"2180" "FBgn0026063" 7.53584128358217 7.44152084430342 6.74994013330144 6.90761170577392 6.70238776600849 5.87321012931297
"2181" "FBgn0026064" 0.542673916290033 0.422099132176199 0.271095339192461 0.843697149229307 0.718037126453682 0.416990317193753
"2182" "FBgn0026076" 47.6083367542899 44.1652516460933 47.1370781263166 42.8851292313928 42.4780551374895 45.8024316303072
"2183" "FBgn0026077" 115.65103557291 86.7409768294121 211.720549129233 110.618793086218 120.819954413054 198.62266521008
"2184" "FBgn0026079" 17.1604627158724 16.3825249014125 15.6053231211904 15.5964473004672 14.901927143643 13.7338014285583
"2185" "FBgn0026080" 12.1254992666549 14.6223808959908 11.6551988564541 11.8856035070568 11.1688093798947 11.3616193121199
"2186" "FBgn0026083" 27.9016420406989 34.2202185027369 27.7855352199713 28.6797096545594 28.5990767853086 25.2328296645992
"2187" "FBgn0026084" 299.657815553731 346.467739270304 284.352404245593 299.365281342848 283.801578880128 332.619497504745
"2188" "FBgn0026085" 11.2544020826958 14.6229640431746 11.0901839894723 10.9900505489604 10.559041240433 10.0124487270651
"2189" "FBgn0026086" 31.3473890034351 30.1889799713782 30.0576261601841 33.9501572570667 33.1297170152678 31.0893331812733
"2190" "FBgn0026088" 137.50703170304 126.702141616466 159.485527748694 135.780287517494 136.853608539623 139.805755113577
"2191" "FBgn0026089" 72.7877317331303 80.9023312976652 94.715022902606 74.8296679722025 77.7926244926093 95.969656156181
"2192" "FBgn0026090" 40.1712968607618 40.568515173518 37.3268349888303 42.0838963966923 38.9829499645887 37.8077154573777
"2193" "FBgn0026136" 22.1274808432724 21.4825558387592 21.1795684338758 26.6044049597589 27.7722354989113 27.3027491588504
"2194" "FBgn0026141" 0 0 0 0 0 0.353925608791313
"2195" "FBgn0026143" 22.3058727986313 27.2267915772792 18.2040425571141 21.9698723824137 20.316023963887 18.7965212233116
"2196" "FBgn0026144" 32.7001581797021 39.9193792384602 25.3684520153734 29.5733765975667 24.7566154127486 29.0041773335681
"2197" "FBgn0026147" 0 0 0 0 0 0.0229999852764245
"2198" "FBgn0026148" 0 0 0 0 0 0
"2199" "FBgn0026149" 14.9221686666979 18.2318139805788 15.4237239906793 12.9842482198469 15.5307696692125 16.0065914354463
"2200" "FBgn0026150" 41.6227384950012 48.0822884427956 39.697762720077 42.426849525509 42.7724039493965 41.9762639080078
"2201" "FBgn0026160" 33.6020180662272 31.5299788898602 29.3249955906406 28.3516747363723 29.1948259855216 23.7699415022712
"2202" "FBgn0026174" 11.8563618393084 8.25563394982023 6.24931434487354 7.2931832642166 9.05879793296779 7.64467342129948
"2203" "FBgn0026175" 8.78926416391284 5.76556867060222 7.79964726150065 4.35397836748315 5.69757877887411 6.07117091288374
"2204" "FBgn0026176" 83.6173208937617 67.1425359655641 87.8399630770744 54.509809282409 53.8811271086482 63.2413656613547
"2205" "FBgn0026179" 25.3076891766137 24.484445056504 26.6045694822771 24.9798979953874 25.4091495797014 22.8161207655753
"2206" "FBgn0026181" 21.131421434488 21.2826297809577 22.6512618830817 18.7297711077054 19.6352440324071 19.6723959919658
"2207" "FBgn0026189" 41.8479195308492 40.2125818487325 40.365411698167 44.4156285703191 45.2741569338923 46.0690512829705
"2208" "FBgn0026190" 2.10323218124431 2.4906351074291 2.2683203115377 3.16244155250797 3.6548001068024 4.84260585945662
"2209" "FBgn0026192" 28.54244955331 31.0591183507916 26.8469808725944 31.5381015450827 28.6904121698609 32.2274718896388
"2210" "FBgn0026196" 0 0 0 0 0 0
"2211" "FBgn0026199" 48.8615858563074 47.309034077527 49.7882674565499 51.9991629659622 51.6290158087335 60.174211017658
"2212" "FBgn0026206" 18.1014293373247 21.85891209557 17.4737077206097 24.8849810269986 25.8452225305053 22.2874071359617
"2213" "FBgn0026207" 11.8005728670168 13.7396267963826 12.0313807789017 11.8976290961179 13.0525012470934 13.9105937159829
"2214" "FBgn0026238" 112.186015503094 128.713905192683 108.794527790544 114.563411626432 116.33245023078 133.755887314898
"2215" "FBgn0026239" 12.2187297023722 12.4434518649874 11.2590137035785 12.7527597619827 13.6211869303092 10.4372092758505
"2216" "FBgn0026250" 418.836285072976 437.898064938321 438.61171327112 436.689914534594 414.91750272703 438.831732574421
"2217" "FBgn0026252" 94.5016354111823 107.708616059892 90.6393558574671 91.0140115701719 89.6868810962149 94.1041775297252
"2218" "FBgn0026255" 10.2403698518133 9.1390318412971 10.2027422159043 9.81009756235168 9.75995100372055 8.26481312800369
"2219" "FBgn0026257" 22.8018465453833 29.3651441197626 20.5391284933552 26.7261706932171 23.7165828593964 31.0482275040258
"2220" "FBgn0026259" 62.7612900016658 65.7413706630468 59.0748482564951 66.1320893993429 66.6583660639538 65.3531454809893
"2221" "FBgn0026261" 41.3368750772745 45.8893399878573 44.5127624885583 40.3602107290047 41.9962479297308 46.8220331259093
"2222" "FBgn0026262" 43.7407921105017 44.5958569841593 40.0151157291941 48.8045941829914 46.2928604964681 52.0716526421655
"2223" "FBgn0026263" 15.9173551725668 21.0284064237617 16.2047826598181 16.1099166575105 14.9831967523931 16.6921567742401
"2224" "FBgn0026268" 15.8963125313994 10.3497276309007 13.3512075285103 11.9983322006643 9.39486415764509 7.72078652950969
"2225" "FBgn0026309" 8.69751557454853 10.4406467725974 9.02976754592856 15.2707169453291 14.3159702993073 16.8602135969329
"2226" "FBgn0026313" 17.6784813027648 17.9168986881115 17.9562983354927 18.7352751878854 17.9187196287458 18.7095980946591
"2227" "FBgn0026314" 85.4244464977277 82.0583535263163 77.2754122993575 74.2908648053954 75.1780481892443 62.0314861892915
"2228" "FBgn0026315" 32.0381092825442 30.7564606793797 27.0353935757756 19.4338176523302 21.3619541889611 21.6621786233956
"2229" "FBgn0026316" 95.4457826875633 94.1797814611537 100.83121823122 86.5741281766824 88.8573047219593 101.758597387924
"2230" "FBgn0026317" 21.4188589363363 24.1440608757113 20.1119864973678 20.806662204426 20.4860399325565 20.2757573501137
"2231" "FBgn0026319" 0 0 0 0 0.0301755674163253 0
"2232" "FBgn0026320" 9.45388934231848 8.7510546948962 0 9.56671785891725 7.66274683532027 0
"2233" "FBgn0026323" 29.9166616809987 29.1667779878086 36.9834741666243 26.9296169890112 26.7088221024858 31.726602566856
"2234" "FBgn0026324" 0 0 0 0 0 0
"2235" "FBgn0026326" 15.0071800363334 16.0020455010175 12.9593021021843 14.5476915080056 13.7127377688068 15.749276061203
"2236" "FBgn0026361" 5.18758881756276 7.31190931477397 4.21140684846891 5.71616008764377 5.30004749192392 6.60974216589686
"2237" "FBgn0026369" 19.1305359832498 18.6635357684888 19.5582914687466 19.1302533713318 18.4160217244304 19.0690264509781
"2238" "FBgn0026371" 9.86591768589262 11.2877053670923 9.02147226584243 10.7400872716706 9.64521283507491 11.4498874299806
"2239" "FBgn0026372" 1776.71425340559 1894.69810607865 1836.07733979347 1685.35863933532 1696.36819363689 1467.87220871565
"2240" "FBgn0026373" 19.8168073287044 21.0533902183758 0 0 0 0
"2241" "FBgn0026374" 4.99486205032934 5.71879951533057 5.76407110839795 5.75134661745699 6.72007380947669 6.77595874163914
"2242" "FBgn0026375" 22.6651563557276 24.7218449615484 22.297946891018 24.622129173786 23.9343909131828 22.5239174363357
"2243" "FBgn0026376" 13.8262518930323 14.6485874890117 17.3053466354733 13.2906231606971 14.4249189546439 15.9444282730077
"2244" "FBgn0026378" 10.4086420906195 12.1890998452201 14.4855336194397 12.1215945849913 12.2938233182764 13.4777480292424
"2245" "FBgn0026379" 0 0 0 0.0332339332529636 0.0408231960668961 0.0367138908219483
"2246" "FBgn0026380" 156.612047594309 166.275649277256 155.567922366987 159.255916937608 156.921408069223 153.993263783698
"2247" "FBgn0026384" 0.13611585710445 0.201765717040128 0.0720030678042076 0.13786126188797 0.281177427569779 0.152782259258002
"2248" "FBgn0026385" 0.307023215706833 0.121402811490406 0.129971145081272 0.186642757898884 0.126908223257779 0.0689065020200497
"2249" "FBgn0026386" 0.274496494879864 0.108577837121771 0.058273594727051 0.334123417737435 0.340770181214308 0.307959032064702
"2250" "FBgn0026388" 0.110776591110355 0.172991561717662 0.194491770378734 0.46688113012471 0.476221791057728 0.434990641867067
"2251" "FBgn0026389" 0 0.0471496540515644 0.201903055620539 0.0483259057246957 0.0986069287261131 0.0534579653767328
"2252" "FBgn0026390" 0 0 0 0 0 0
"2253" "FBgn0026391" 0 0 0 0 0 0
"2254" "FBgn0026392" 0 0 0 0 0 0
"2255" "FBgn0026393" 3.18176450593108 4.6399696435596 4.09565908006042 4.07842738847259 2.94316050031961 2.91470293950119
"2256" "FBgn0026394" 0 0 0 0 0 0
"2257" "FBgn0026395" 0 0 0 0 0 0
"2258" "FBgn0026396" 0 0 0 0 0 0
"2259" "FBgn0026397" 0 0 0 0 0 0
"2260" "FBgn0026398" 0 0 0 0 0 0
"2261" "FBgn0026399" 0.0528015802543581 0 0 0.267612441512724 0.382194153196547 0
"2262" "FBgn0026400" 42.0838600887806 42.5308231842709 40.1212311246179 48.8404733229205 46.0023964661987 49.6868732422328
"2263" "FBgn0026401" 42.1490377363141 42.150696794271 37.7240210904522 43.0606446303103 41.6658990936164 51.0263337412508
"2264" "FBgn0026402" 16.228770597667 18.0744583757677 15.1866950769192 16.4480585100435 17.6369478735967 17.2753426341492
"2265" "FBgn0026403" 4.08520513246781 3.96333840363745 4.58874306753098 4.842723745277 5.13392980901437 4.11390225952528
"2266" "FBgn0026404" 22.1453539978035 22.6447908779922 32.3097371974843 18.765721784622 19.546581380757 30.0104076754172
"2267" "FBgn0026409" 688.347803522417 707.781775071611 692.608890131677 687.316076171995 681.325382649819 593.727926805082
"2268" "FBgn0026411" 3.32696075205596 3.82343717702357 3.26447536062172 2.90119701326571 2.48273035822467 2.84260052238501
"2269" "FBgn0026415" 303.677675961866 324.180945613962 300.869420339321 377.226571360759 374.041977957234 317.249231295105
"2270" "FBgn0026417" 7.12395814921544 6.68748929339974 8.35298987395822 4.77097184545755 4.81431945853087 4.35420843248733
"2271" "FBgn0026418" 93.0759458167701 104.700827577301 111.793492395962 90.7097049334998 90.2996392146457 92.968372697358
"2272" "FBgn0026427" 11.029046134393 11.4050795588517 9.91906823082507 10.2604394531283 9.68435458042511 9.89359315603244
"2273" "FBgn0026428" 56.2591795321341 58.2001483627519 52.1063109768338 56.229174958791 58.5473385448712 44.663175119679
"2274" "FBgn0026430" 29.6297074632158 40.0224699237633 26.2924097134636 31.7886720778878 31.556197080794 31.6116304923883
"2275" "FBgn0026431" 0 0 0 0 0 0
"2276" "FBgn0026432" 5.28961968963884 5.49420020239687 3.97589504361593 4.97074307219965 4.64958258043165 4.84826800191118
"2277" "FBgn0026433" 10.3649847269564 13.3892357831973 9.15032625685035 9.78896946012074 10.3888688304622 10.3729189329484
"2278" "FBgn0026438" 0 0 0 0 0 0
"2279" "FBgn0026439" 0.0240121314390763 0 0 0 0 0.0269090807066129
"2280" "FBgn0026441" 16.4756547379592 16.5786723204232 14.2483400731142 15.6706154859797 15.8165125413162 17.2942709982431
"2281" "FBgn0026479" 0 0 0 0 0 0
"2282" "FBgn0026533" 73.6066503266577 86.5279959104067 67.8391506417939 70.9959949515582 68.5822747331552 81.1648985538521
"2283" "FBgn0026562" 240.655740587857 217.560442273664 260.712258190167 226.341350732939 243.806627377184 191.214050487619
"2284" "FBgn0026563" 83.3217913903158 73.8613992558383 63.3358118182118 98.6865795535699 91.8563875945778 106.820070496244
"2285" "FBgn0026565" 30.2822512220782 29.1593988915019 22.9316846318489 27.4091628488709 29.0049555873223 23.1330162217627
"2286" "FBgn0026566" 59.9928527584132 73.7155579330162 63.784169688106 51.8009012110521 53.0842144194245 52.1333763904873
"2287" "FBgn0026570" 20.9638767207854 21.9596887815337 21.6553376841017 11.2851694907027 11.7037665791528 12.5004126449136
"2288" "FBgn0026573" 13.8739079720117 16.0647587945267 13.2997347610784 15.4893574890293 14.5669325821994 16.1834177320732
"2289" "FBgn0026575" 17.5785391465771 19.5425048920594 15.6893051668276 17.2484957712962 16.9797287870395 17.1876996526973
"2290" "FBgn0026576" 46.4190298363015 51.9957135095592 34.8114675493575 49.0142427926103 51.410031540844 53.0080211003289
"2291" "FBgn0026577" 14.3267319577547 14.6978259557601 11.7000227424569 15.264172926277 15.2334073773908 13.9211469823615
"2292" "FBgn0026582" 9.26635272618503 11.0834469123326 10.4557630967112 7.9855974838508 5.85118754712409 8.15509618651286
"2293" "FBgn0026592" 44.6182206838969 39.4801700255726 43.9973360865075 33.2630372508796 35.5719239851435 32.449698444553
"2294" "FBgn0026593" 49.4029924839868 49.7606737905485 45.3976165597622 25.0469677541898 25.2298890053459 21.4980671993346
"2295" "FBgn0026597" 19.2497970246989 21.5697334689484 19.1818613808141 19.7758566883507 18.6301070559333 19.5314564999406
"2296" "FBgn0026598" 9.38320789833246 12.7804573081882 8.14494701657792 9.01111902880261 8.66241992606329 9.17277846708989
"2297" "FBgn0026602" 25.8589920735201 26.8797073443153 26.0740548407022 17.0158898614792 16.7144825854053 14.4227751032073
"2298" "FBgn0026616" 11.9946691535351 12.7061427222611 12.2213508999459 11.9772294930509 11.5682065389333 12.5187858102033
"2299" "FBgn0026619" 59.8549381876449 52.6380176352105 62.7884396829941 59.4238582016742 62.8602606748122 58.256722969678
"2300" "FBgn0026620" 94.610237511248 90.0079980012844 97.5723938762222 102.563843514083 98.6779955416105 109.338695541156
"2301" "FBgn0026630" 52.9199949616228 51.3314181704551 52.7485248897212 58.8263139634665 55.3830608619848 58.8349191985913
"2302" "FBgn0026634" 12.7118056430808 12.7712341149424 13.4427562243015 12.9618894636578 13.1101092420695 12.7271808104544
"2303" "FBgn0026666" 67.1266001549316 65.5242009607696 78.782480450911 85.1725554284167 87.2392170920907 71.4155301903446
"2304" "FBgn0026679" 6.87160458437734 8.95668575193718 7.63367062563676 8.38142511365031 7.38219815110732 6.47341891338702
"2305" "FBgn0026702" 5.79772169986631 6.36969731561276 5.3981143846287 4.87192028178056 6.184637619222 4.9412022162283
"2306" "FBgn0026713" 10.5350738919127 12.1417120618298 11.3467854494396 13.1143851018764 12.0007521658861 10.6572358798102
"2307" "FBgn0026718" 0 0 0 0 0 0
"2308" "FBgn0026721" 34.4838131156414 34.8334053691539 37.5234740193603 39.9981843208476 38.389615169937 41.9655717044975
"2309" "FBgn0026722" 8.43159421161631 10.9934865508235 8.05102013225053 10.1337681869762 9.26690883438418 9.7372669025642
"2310" "FBgn0026737" 27.1770097178683 29.3085507145236 24.0190993183312 25.5283987481175 24.1208037597385 32.5259920223791
"2311" "FBgn0026738" 23.7580891578725 24.583656817809 21.7566045731534 24.8837265905867 24.2316506986981 28.4748475013914
"2312" "FBgn0026741" 38.1253454391816 41.3868081996332 45.459928439259 33.0027725872939 31.1295517731831 39.5992181013497
"2313" "FBgn0026749" 45.1253853117908 43.4553673973647 46.2161470988213 45.083357296121 45.8709592235724 45.2861995781734
"2314" "FBgn0026751" 11.8859382141404 14.2995750857612 10.803570439728 13.9631334175544 12.6812908361258 13.3226824006835
"2315" "FBgn0026754" 0.0409997608787676 0.162292947614643 0.173739007319953 0.166343625828018 0.0424331743740456 0.0459745827796991
"2316" "FBgn0026755" 0 0 0 0 0 0
"2317" "FBgn0026756" 3.65083246954125 3.61219055860753 3.96129621345084 1.55714086860383 1.45807021758147 1.37047885201021
"2318" "FBgn0026760" 0 2.22169222545696 0 0 0 0
"2319" "FBgn0026761" 49.7965149088785 53.3094985741914 48.7202878187219 48.4719462746843 51.7354267141321 46.7876568306495
"2320" "FBgn0026777" 129.84597726488 145.779908114249 136.738177759145 126.839045484208 126.670899743427 163.298083717898
"2321" "FBgn0026778" 0 0 0 0 0 0
"2322" "FBgn0026787" 0 0 0 0 0 0
"2323" "FBgn0026869" 30.754686816199 30.9380455137858 28.5810011969381 33.5978907337814 35.6030992224154 31.5277616244992
"2324" "FBgn0026872" 40.3924539053337 36.388583908712 46.4965013536358 38.9493651364968 49.7763632627499 36.6458701592032
"2325" "FBgn0026873" 23.2293578853233 26.6018562697258 25.0524164414493 22.2449687045535 20.8120407668456 22.8902362494449
"2326" "FBgn0026874" 0.155370401987411 0.256113007487986 0.054836556136123 0.210000342691792 0.160672059420429 0
"2327" "FBgn0026876" 6.20978353661624 7.58448481967883 4.57935040156802 5.75941485469465 5.1773741067666 5.46762508137561
"2328" "FBgn0026878" 6.95251373114882 6.49360908427464 3.66120749248113 8.05668723745924 8.55305691521959 6.84036521344985
"2329" "FBgn0026879" 211.677076391542 243.674608374206 249.315641669368 224.513850838086 237.513742643437 211.96793642499
"2330" "FBgn0027052" 0 0.0585127950643358 0 0.0599713265857044 0 0
"2331" "FBgn0027053" 40.0580554942175 43.5863054989739 40.3467451428829 37.0660888688833 39.2555908633714 39.3314486232697
"2332" "FBgn0027054" 41.7839857540124 47.1842190414421 41.3771538979101 48.4119761841455 49.5442726317717 46.5319889345413
"2333" "FBgn0027055" 28.3376056953756 33.2500530662421 30.2899567873367 29.2609037544688 28.1283412121992 29.8099863486824
"2334" "FBgn0027057" 33.9395321008613 33.4719676238229 30.6896986061133 31.3050821382917 32.6792218320469 32.5684755829829
"2335" "FBgn0027066" 152.006042836404 144.68078923528 146.359044337869 135.531860188683 127.697797620312 150.120591446264
"2336" "FBgn0027070" 23.8497802512623 25.4201139627058 24.1656830877326 12.9358584189163 13.9699162368864 13.6596999446139
"2337" "FBgn0027073" 53.3229555223155 53.5746770252954 43.1226370576596 100.079994853334 93.4411759225701 94.1355206035913
"2338" "FBgn0027074" 4.57709667935877 4.65604512888448 4.12349397061864 4.3817848050953 4.47088887981887 3.93355030590245
"2339" "FBgn0027079" 21.4207108273506 24.7073878705358 20.9497645661505 18.6318835705564 18.7087453598172 18.3880701034454
